year,naics,wage
2002,5622,48000.2648500344
2002,5629,39476.60616625579
2002,6111,26817.11349688674
2002,6112,32702.82149178877
2002,6113,39697.02224440355
2002,6114,40109.95160078698
2002,6115,33295.54162576495
2002,6116,17469.115852526225
2002,6117,33554.01727764128
2002,6211,60665.934087465685
2002,6212,36804.37193339511
2002,6213,30099.21990025484
2002,6214,37509.71553385991
2002,6215,45170.85306468038
2002,6216,20800.812809697185
2002,6219,29812.832942046698
2002,6221,37949.46818558435
2002,6222,31118.356582597873
2002,6223,39507.239263759366
2002,6231,22783.971293352257
2002,6232,21321.374297359547
2002,6233,19213.727789671615
2002,6239,23466.508986536865
2002,6241,21085.092049888255
2002,6242,23784.74763825203
2002,6243,20588.61037785778
2002,6244,15154.781209602177
2002,7111,30189.82134288625
2002,7112,80906.10051119041
2002,7113,30434.753796172045
2002,7114,91095.78048780488
2002,7115,100026.427392288
2002,7121,24427.867344630802
2002,7131,19731.731148352148
2002,7132,24898.34483189785
2002,7139,15744.097508331666
2002,7211,20919.117426222663
2002,7212,16932.158979859374
2002,7213,15148.231553234502
2002,7221,13389.601482878237
2002,7222,11094.578765336066
2002,7223,16435.882537644313
2002,7224,11237.535727545559
2002,8111,26509.975490469074
2002,8112,42231.93544809228
2002,8113,36873.110491426494
2002,8114,27051.439992247688
2002,8121,16573.115133047486
2002,8122,28246.591338023165
2002,8123,19616.427644259027
2002,8129,20866.162626253572
2002,8131,19852.541031867375
2002,8132,36763.80925414144
2002,8133,27412.77352755707
2002,8134,14439.207436441182
2002,8139,36154.103056848086
2002,8141,14465.929000975068
2002,9999,36820.133344642076
2003,1111,24308.093179028583
2003,1112,19375.119592695923
2003,1113,16871.568306515106
2003,1114,22820.813113752083
2003,1119,20383.75543808614
2003,1121,23072.285426745293
2003,1122,25371.320626853027
2003,1123,26909.456087564264
2003,1124,18674.028901734106
2003,1125,25186.241170699803
2003,1129,24567.133553909985
2003,1131,41842.00326530612
2003,1132,21289.578318055002
2003,1133,29538.72968309225
2003,1141,47214.31621621622
2003,1142,19443.152993348114
2003,1151,17852.371094516497
2003,1152,25068.97460529942
2003,1153,29216.46361366543
2003,2111,95867.26865733661
2003,2121,56627.54558139535
2003,2122,60298.86963790417
2003,2123,44482.66917765223
2003,2131,52737.86646464421
2003,2211,72550.85249061411
2003,2212,66340.67304319672
2003,2213,39483.488021087986
2003,2361,38882.00381046475
2003,2362,47977.36062272089
2003,2371,43071.950996616804
2003,2372,55452.28130356151
2003,2373,45437.915827773315
2003,2379,45485.99516953524
2003,2381,32377.94970848179
2003,2382,41712.10765403231
2003,2383,32742.3250792393
2003,2389,35709.122912072744
2003,3111,43998.12667581974
2003,3112,51467.45804360159
2003,3113,37445.085471395556
2003,3114,34566.48008890535
2003,3115,43536.971398148424
2003,3116,27389.536948379806
2003,3117,29554.266019059047
2003,3118,30197.837657503747
2003,3119,42500.559788352795
2003,3121,44557.88240560668
2003,3122,64071.31253864428
2003,3131,28973.8836875756
2003,3132,32606.304960024838
2003,3133,33685.70492968132
2003,3141,28134.240933647452
2003,3149,27931.891846207855
2003,3151,28042.80565964001
2003,3152,26227.314246742317
2003,3159,26430.60756112595
2003,3161,35383.40972398075
2003,3162,33698.67421996684
2003,3169,30163.114484538975
2003,3211,32432.989031675763
2003,3212,34061.19108986412
2003,3219,30234.558714826806
2003,3221,61283.76387194817
2003,3222,43588.619201560075
2003,3231,38235.99764546644
2003,3241,69308.92445971559
2003,3251,70412.53877817224
2003,3252,61228.05934792767
2003,3253,56012.113952820706
2003,3254,78035.71720557241
2003,3255,52084.233002619934
2003,3256,51016.447731149776
2003,3259,52811.579921798984
2003,3261,36471.56669703494
2003,3262,43150.76822850424
2003,3271,36784.8990497921
2003,3272,43315.11430665115
2003,3273,40558.76489036569
2003,3274,46007.87826040669
2003,3279,41270.10868908361
2003,3311,57312.03848653759
2003,3312,45262.27820343018
2003,3313,47896.073010741195
2003,3314,49377.21582223193
2003,3315,41699.09675134831
2003,3321,41638.649380890776
2003,3322,43396.105013516426
2003,3323,37095.232762685475
2003,3324,45573.57345130805
2003,3325,38862.814995032226
2003,3326,36020.89672396516
2003,3327,38855.0661373435
2003,3328,34835.8616769037
2003,3329,43572.84768670633
2003,3331,48135.367343910635
2003,3332,55808.64212443046
2003,3333,53420.11562444476
2003,3334,40261.438845844554
2003,3335,45517.6505847019
2003,3336,54238.20762806771
2003,3339,47289.93518953931
2003,3341,91584.4148679004
2003,3342,70581.50305078138
2003,3343,51545.00601818712
2003,3344,63953.04043919798
2003,3345,67107.28966375453
2003,3346,61910.32467399117
2003,3351,40887.68846680153
2003,3352,40932.976894340194
2003,3353,45627.1013686562
2003,3359,44342.40779093766
2003,3361,72129.69101935634
2003,3362,37029.20514313757
2003,3363,50652.27971626178
2003,3364,67060.31736434002
2003,3365,46254.68521108295
2003,3366,40500.36551522777
2003,3369,50623.82608922788
2003,3371,29215.17583402315
2003,3372,35486.44618769177
2003,3379,34188.30988781027
2003,3391,47967.28844762361
2003,3399,36491.39420538012
2003,4231,39664.01519571444
2003,4232,44431.99425647168
2003,4233,43833.514453246455
2003,4234,69760.29057392832
2003,4235,48157.797766749376
2003,4236,60587.171567382924
2003,4237,45963.955287283134
2003,4238,46580.573286182065
2003,4239,40365.74440828066
2003,4241,46273.97847156591
2003,4242,76928.05075535778
2003,4243,50749.979669990054
2003,4244,41320.09962972696
2003,4245,30430.89762026819
2003,4246,57566.73557245101
2003,4247,45772.29435999161
2003,4248,48279.06718738432
2003,4249,37095.78982863155
2003,4251,59134.63623580216
2003,4411,42959.20769121278
2003,4412,33683.15955937467
2003,4413,26935.772789456645
2003,4421,29703.940439954997
2003,4422,26274.95856491648
2003,4431,35396.84078486985
2003,4441,27877.1718802805
2003,4442,23530.06002254368
2003,4451,19363.517509245783
2003,4452,22557.607562191453
2003,4453,21527.973710614646
2003,4461,27590.10785738559
2003,4471,16241.199118043818
2003,4481,17102.425342771123
2003,4482,18067.272569580888
2003,4483,26317.18509435974
2003,4511,18084.523103996366
2003,4512,16712.372581860815
2003,4521,18185.364632516757
2003,4529,18808.896427772775
2003,4531,14697.385767689293
2003,4532,21372.839476495727
2003,4533,16584.793503694866
2003,4539,23271.540676888057
2003,4541,35612.35684637638
2003,4542,25138.64785712954
2003,4543,34657.715238788944
2003,4811,53581.31397424297
2003,4812,48391.05486499069
2003,4821,31403.788804071246
2003,4831,62004.009249399096
2003,4832,45486.27848288805
2003,4841,37136.55053950462
2003,4842,32740.372817291856
2003,4851,32402.732854539023
2003,4852,28783.844548940833
2003,4853,21114.227042007442
2003,4854,17659.44137413667
2003,4855,22327.55426736005
2003,4859,21406.370909349047
2003,4861,75698.1052486947
2003,4862,81644.99016475824
2003,4869,68513.46838858906
2003,4871,21920.530892956183
2003,4872,21357.598683352888
2003,4879,30262.34403470716
2003,4881,33644.50086789968
2003,4882,35156.52461127067
2003,4883,50233.258824671335
2003,4884,26742.232221258982
2003,4885,44319.63502657719
2003,4889,28966.65206508135
2003,4911,29602.800340136055
2003,4921,35860.52378753422
2003,4922,24221.033108264444
2003,4931,34230.056693134626
2003,5111,45968.60944301497
2003,5112,102314.02351671878
2003,5121,47122.42826990093
2003,5122,60256.82229965157
2003,5151,53450.07882943368
2003,5152,59833.03066365836
2003,5161,67318.02578505685
2003,5171,63866.704824627996
2003,5172,54185.63654697985
2003,5173,58286.220176767674
2003,5174,64839.11989528796
2003,5175,46481.331371483764
2003,5179,59258.486852869
2003,5181,72944.56354439154
2003,5182,58434.972061811284
2003,5191,35797.41548285114
2003,5211,56131.702522483
2003,5221,45208.3940181562
2003,5222,67576.33518400973
2003,5223,55756.043761424786
2003,5231,146618.53415130553
2003,5232,100029.37314884877
2003,5239,123593.63887955097
2003,5241,58188.00013155162
2003,5242,50942.04214061987
2003,5251,61041.83795060787
2003,5259,85756.76987242395
2003,5311,31012.437985376717
2003,5312,45398.114503792094
2003,5313,38285.101050100915
2003,5321,32190.247856517482
2003,5322,20824.656871240153
2003,5323,36033.08678914283
2003,5324,47396.52641632685
2003,5331,72052.54783927217
2003,5411,64462.08286721615
2003,5412,45854.15916566733
2003,5413,59060.636397515525
2003,5414,45021.7677764281
2003,5415,74320.98037065122
2003,5416,64398.358203151955
2003,5417,73249.97789200585
2003,5418,54427.800238533644
2003,5419,29293.140860523676
2003,5511,72269.78670254322
2003,5611,57820.05493060339
2003,5612,37749.96643092969
2003,5613,22633.227284403358
2003,5614,29160.061091269064
2003,5615,36000.82649683787
2003,5616,22967.45909213539
2003,5617,19986.228449350954
2003,5619,33583.25157829147
2003,5621,38498.67291240921
2003,5622,49978.15470171891
2003,5629,40463.924446206554
2003,6111,27838.886983995537
2003,6112,34003.74483358712
2003,6113,41572.30065164708
2003,6114,42241.659402552636
2003,6115,34401.22159672996
2003,6116,17541.370800670626
2003,6117,32408.28092275262
2003,6211,61693.31898390499
2003,6212,37797.72754402112
2003,6213,30644.994746260392
2003,6214,39009.43992972078
2003,6215,46174.4686479298
2003,6216,21361.62497305156
2003,6219,30877.299456296576
2003,6221,40075.72789229918
2003,6222,32370.21756281238
2003,6223,41613.800841648
2003,6231,23510.616248025402
2003,6232,21740.39799101199
2003,6233,19810.075923374323
2003,6239,24111.76089007945
2003,6241,21557.697607355167
2003,6242,24585.775840930524
2003,6243,20988.937768604203
2003,6244,15707.961461511213
2003,7111,33494.228665444854
2003,7112,86205.8234620756
2003,7113,29942.169660898133
2003,7114,88796.58285788381
2003,7115,96536.09377625394
2003,7121,25292.38562884632
2003,7131,20446.01333673456
2003,7132,25587.320018642604
2003,7139,16024.483168692017
2003,7211,21699.094784151683
2003,7212,17340.383641443263
2003,7213,16001.462923274754
2003,7221,13652.832356438445
2003,7222,11205.600366587649
2003,7223,16942.478618395606
2003,7224,11384.923260070336
2003,8111,27086.84969775446
2003,8112,43277.42757582957
2003,8113,37701.07726032037
2003,8114,27478.567449522052
2003,8121,16857.632792026146
2003,8122,28707.302316674857
2003,8123,20173.06362253776
2003,8129,21068.905100257023
2003,8131,20583.364935222882
2003,8132,38762.48759984566
2003,8133,28682.396822723702
2003,8134,14651.381286173479
2003,8139,37895.3455190881
2003,8141,15108.24748383574
2003,9999,35787.02950350923
2004,1111,25007.688050523517
2004,1112,20188.76254471529
2004,1113,17634.925059398505
2004,1114,23692.71608500504
2004,1119,21275.883160271933
2004,1121,24115.743956119535
2004,1122,26117.581117418584
2004,1123,28812.09176674392
2004,1124,18914.167895167895
2004,1125,25774.650082644628
2004,1129,26007.983018079212
2004,1131,46005.76793721973
2004,1132,23715.831259720064
2004,1133,30344.90804615105
2004,1141,49742.69971633122
2004,1142,21227.70110330993
2004,1151,18891.24778632332
2004,1152,26245.132173573104
2004,1153,29123.90052794231
2004,2111,107802.56379279087
2004,2121,59324.997615035274
2004,2122,62590.32910744949
2004,2123,46067.0204996677
2004,2131,55433.41660621215
2004,2211,76304.03987086123
2004,2212,71265.17933655524
2004,2213,40645.36859979667
2004,2361,40959.695990541266
2004,2362,49451.401497000195
2004,2371,44622.38176988354
2004,2372,59508.435981168215
2004,2373,46489.406228521955
2004,2379,47000.41803419755
2004,2381,33153.281868231956
2004,2382,42398.64652837372
2004,2383,33558.50565370492
2004,2389,36841.45539897046
2004,3111,44216.52149113872
2004,3112,52703.785266303275
2004,3113,38311.62704077852
2004,3114,36029.91347782197
2004,3115,43172.63981500498
2004,3116,28329.48909550114
2004,3117,30674.346749009554
2004,3118,30517.053769125843
2004,3119,44123.9717771952
2004,3121,46091.346686839584
2004,3122,72846.82564877803
2004,3131,30167.363157210995
2004,3132,34811.963002573735
2004,3133,34914.81207264492
2004,3141,29435.623071140304
2004,3149,29273.85324568174
2004,3151,29292.900499783747
2004,3152,27800.75548862358
2004,3159,28944.74606116775
2004,3161,37059.302379021356
2004,3162,31678.693936075917
2004,3169,32682.22598622417
2004,3211,34432.507858797086
2004,3212,35494.52627773856
2004,3219,31463.773135988038
2004,3221,62868.355713833924
2004,3222,45126.002457694594
2004,3231,39751.248857975945
2004,3241,75793.88778472334
2004,3251,73936.67274914907
2004,3252,63738.19596793099
2004,3253,59757.49234949235
2004,3254,82054.56522132737
2004,3255,54246.065746000466
2004,3256,53477.823915512745
2004,3259,54852.42699950113
2004,3261,37859.6007559785
2004,3262,44670.934616234576
2004,3271,38359.01094963784
2004,3272,44239.49690056808
2004,3273,42159.53094771669
2004,3274,47923.309150565074
2004,3279,42599.546906735464
2004,3311,65266.882189482516
2004,3312,49595.77823780782
2004,3313,49361.307566640346
2004,3314,51003.622957447995
2004,3315,43510.203305345174
2004,3321,43863.40949047921
2004,3322,45738.85818936677
2004,3323,38395.49462449059
2004,3324,46680.52964025601
2004,3325,40753.00815669297
2004,3326,37606.44475223146
2004,3327,40485.95246183616
2004,3328,36264.15368022785
2004,3329,45526.93325628745
2004,3331,51450.80649286106
2004,3332,58232.635695822566
2004,3333,55223.51657542977
2004,3334,41937.54635591884
2004,3335,47339.415126411724
2004,3336,57208.77474314793
2004,3339,49974.46567947289
2004,3341,96183.22521266676
2004,3342,75900.57793664337
2004,3343,55346.94083147509
2004,3344,67269.79552531606
2004,3345,71019.46379618594
2004,3346,64474.43517427176
2004,3351,43188.431294257105
2004,3352,43402.81132815564
2004,3353,48189.47066289999
2004,3359,46961.15723063659
2004,3361,72084.79997270848
2004,3362,38336.29791953773
2004,3363,51401.77997819057
2004,3364,70309.96507417945
2004,3365,48180.55614164213
2004,3366,41778.35033832737
2004,3369,54344.95374466845
2004,3371,30486.25130580879
2004,3372,37083.36888371744
2004,3379,34277.69636104513
2004,3391,51477.14157708469
2004,3399,37749.168324091734
2004,4231,41200.475839807805
2004,4232,45681.840222172854
2004,4233,46626.83747444208
2004,4234,72485.62032961247
2004,4235,55117.75386419004
2004,4236,64107.52887362864
2004,4237,48450.162228036235
2004,4238,48936.90417618155
2004,4239,42866.66594229771
2004,4241,47724.29986996789
2004,4242,76954.31524155682
2004,4243,54751.06014563306
2004,4244,42711.762726139495
2004,4245,32316.909014738405
2004,4246,59892.571851451095
2004,4247,49396.328055825776
2004,4248,51497.22599262129
2004,4249,38399.413088432404
2004,4251,62863.24590728023
2004,4411,43495.03562411985
2004,4412,34870.85346441654
2004,4413,27492.33702353797
2004,4421,30572.71105434723
2004,4422,26861.53087491813
2004,4431,35333.67818043496
2004,4441,29198.828610492892
2004,4442,24242.800242260382
2004,4451,19860.63771207294
2004,4452,22250.201392797717
2004,4453,21447.898706738724
2004,4461,28911.90808472189
2004,4471,16668.11805861859
2004,4481,17496.80289129095
2004,4482,18792.6806161212
2004,4483,27352.828630879547
2004,4511,18160.758447012795
2004,4512,17181.757427818233
2004,4521,18698.978057014952
2004,4529,19095.92534854369
2004,4531,15240.687365581254
2004,4532,21520.85803842914
2004,4533,17156.886673376677
2004,4539,23929.7693050258
2004,4541,37470.09972206981
2004,4542,25920.785473840362
2004,4543,36503.4736257486
2004,4811,54587.22792946276
2004,4812,51210.90266638771
2004,4821,33404.775
2004,4831,64938.18140109405
2004,4832,48477.28963181991
2004,4841,38761.55422838434
2004,4842,34223.77833238543
2004,4851,34768.77709971332
2004,4852,28432.01354721964
2004,4853,22181.930516446217
2004,4854,18205.62318945017
2004,4855,23070.811759638163
2004,4859,21961.62365832614
2004,4861,83365.8974975258
2004,4862,86185.41649048626
2004,4869,73137.12059593316
2004,4871,22927.432501957275
2004,4872,22098.929476052715
2004,4879,31600.16470109801
2004,4881,35414.78213621033
2004,4882,37241.0791315184
2004,4883,52077.68653343615
2004,4884,27814.11345944263
2004,4885,46675.081116150686
2004,4889,29890.856963783583
2004,4911,28355.189126084057
2004,4921,38248.916560623205
2004,4922,24957.488879528224
2004,4931,35303.96750820032
2004,5111,47260.04795199148
2004,5112,95481.15313519853
2004,5121,49598.20483683552
2004,5122,67476.62424751505
2004,5151,55737.02431039404
2004,5152,62702.14435452704
2004,5161,71482.28268152605
2004,5171,68222.38067454397
2004,5172,61756.72214927785
2004,5173,62277.32320428737
2004,5174,74370.55431754874
2004,5175,47497.15920333046
2004,5179,64907.57212568436
2004,5181,87207.38684217226
2004,5182,61880.09677236565
2004,5191,40524.46309567189
2004,5211,59555.6356175816
2004,5221,47562.67914820817
2004,5222,67777.19612553921
2004,5223,56513.442747917456
2004,5231,168651.48025551083
2004,5232,102310.77081488042
2004,5239,141448.50420613537
2004,5241,63238.93271128219
2004,5242,53617.62031105334
2004,5251,66085.21524540137
2004,5259,107532.15657342476
2004,5311,32901.87196045271
2004,5312,50123.06140641177
2004,5313,39748.24855625622
2004,5321,33695.41198663582
2004,5322,21603.584860733867
2004,5323,36941.98115103483
2004,5324,50094.36258274969
2004,5331,76915.44595476711
2004,5411,66935.3784134691
2004,5412,47521.0874641394
2004,5413,61326.21636104991
2004,5414,47435.257592736496
2004,5415,77577.04646098321
2004,5416,67876.68424578097
2004,5417,77532.76021848443
2004,5418,56399.118737512195
2004,5419,30666.81047020532
2004,5511,80053.55813695781
2004,5611,61614.47127343733
2004,5612,39861.440271127416
2004,5613,23533.237221717987
2004,5614,30754.082448678924
2004,5615,37805.52053581604
2004,5616,23969.17687255006
2004,5617,20742.713484843058
2004,5619,35024.91611806311
2004,5621,40247.96163306297
2004,5622,53206.25004493638
2004,5629,42246.597907207855
2004,6111,28926.55043750569
2004,6112,34627.74822526139
2004,6113,43025.71924786207
2004,6114,45235.2407911895
2004,6115,33946.51974207848
2004,6116,17558.84144948202
2004,6117,32977.16664710887
2004,6211,64329.43091210051
2004,6212,39373.62076506769
2004,6213,31614.9746374877
2004,6214,40794.623767653145
2004,6215,48342.86257282017
2004,6216,22405.61920684908
2004,6219,32201.669447697357
2004,6221,42368.4870612549
2004,6222,33826.16033550915
2004,6223,42914.29135602522
2004,6231,24382.01920857127
2004,6232,22331.07155708862
2004,6233,20441.721149868426
2004,6239,24827.40152163749
2004,6241,21818.32455207157
2004,6242,25643.304416587205
2004,6243,21524.8030746113
2004,6244,16238.438473422515
2004,7111,34291.3747253683
2004,7112,86611.88809272094
2004,7113,30066.58742400871
2004,7114,98586.33372649236
2004,7115,113819.03671239247
2004,7121,26077.545260961404
2004,7131,20894.31194135882
2004,7132,26012.65497425988
2004,7139,16437.791031648572
2004,7211,22845.069191139217
2004,7212,17760.74680855249
2004,7213,16455.806978204324
2004,7221,14133.344469406175
2004,7222,11476.464108659216
2004,7223,17322.7417055635
2004,7224,11684.934118881005
2004,8111,27901.140364599818
2004,8112,44884.45419779438
2004,8113,39818.64878921264
2004,8114,28289.631234700122
2004,8121,17447.188775701517
2004,8122,29720.21451456346
2004,8123,20900.10560416309
2004,8129,21282.653116407593
2004,8131,21355.457129152175
2004,8132,40632.24413620669
2004,8133,29811.424496623807
2004,8134,14953.20522564629
2004,8139,39703.15422415423
2004,8141,15376.511273903341
2004,9999,36612.95524690713
2005,1111,25893.728390205528
2005,1112,21294.252612338158
2005,1113,18467.464602146872
2005,1114,24254.026705396762
2005,1119,22094.571184040393
2005,1121,24842.229407134277
2005,1122,27951.22891712039
2005,1123,28845.61994940191
2005,1124,20829.317204301075
2005,1125,27427.230886850153
2005,1129,26534.29568581726
2005,1131,51845.369530416225
2005,1132,23653.18411967779
2005,1133,31673.640588870046
2005,1141,57713.2901400481
2005,1142,21906.577822990843
2005,1151,19379.83678871069
2005,1152,27244.689028519828
2005,1153,31308.297941005614
2005,2111,117147.201505349
2005,2121,64058.03253190061
2005,2122,65364.41784615385
2005,2123,47846.66768567473
2005,2131,62286.72848972353
2005,2211,79212.24423855555
2005,2212,74670.1841694998
2005,2213,41574.97804744725
2005,2361,43426.82333779604
2005,2362,51844.93143393863
2005,2371,46711.26908821349
2005,2372,64495.24395797417
2005,2373,48409.85579416066
2005,2379,49422.020847804364
2005,2381,34373.10641019907
2005,2382,43531.04684682049
2005,2383,34494.0658238652
2005,2389,38571.60830062268
2005,3111,45078.31519769358
2005,3112,55159.74299242113
2005,3113,38461.90855035178
2005,3114,36635.107617438094
2005,3115,44025.97201466985
2005,3116,28906.329423274627
2005,3117,32046.74465835076
2005,3118,31187.693805530776
2005,3119,45145.20436919854
2005,3121,47016.35466010642
2005,3122,77981.27148537459
2005,3131,30747.738599011947
2005,3132,34963.02139425871
2005,3133,35260.420502660294
2005,3141,31032.038486289
2005,3149,29784.000945296124
2005,3151,30127.801599956758
2005,3152,29263.204907224972
2005,3159,30414.10791774994
2005,3161,38790.64808200031
2005,3162,34786.81467613033
2005,3169,32069.881519159037
2005,3211,35720.939372402776
2005,3212,36659.58213612909
2005,3219,32565.483081421546
2005,3221,64486.1010437581
2005,3222,45977.40109558001
2005,3231,40646.5750579408
2005,3241,82590.9222743917
2005,3251,77302.1410743102
2005,3252,65526.65697898185
2005,3253,61565.52259419395
2005,3254,87818.47986326803
2005,3255,55286.10209389072
2005,3256,53539.33667437223
2005,3259,55489.999943089664
2005,3261,38538.52365990051
2005,3262,45012.21285202588
2005,3271,40936.508280521826
2005,3272,45092.99614939603
2005,3273,43735.02601321798
2005,3274,50195.611670020124
2005,3279,43392.90882574208
2005,3311,66800.23556192564
2005,3312,51425.67958283731
2005,3313,50672.18687968021
2005,3314,51711.3334312368
2005,3315,44635.67537403475
2005,3321,44694.70340424371
2005,3322,49663.49757548445
2005,3323,39826.79820615386
2005,3324,47917.24435932995
2005,3325,42404.255599104144
2005,3326,38905.899641216514
2005,3327,41460.97490532664
2005,3328,37050.94340743606
2005,3329,46679.36842834852
2005,3331,54132.68142320793
2005,3332,58812.289104242634
2005,3333,57399.794901935966
2005,3334,42836.525699845755
2005,3335,48381.65568521843
2005,3336,58997.19882178167
2005,3339,51208.91545491615
2005,3341,103697.21477762824
2005,3342,77861.02395128184
2005,3343,58498.80248390065
2005,3344,70872.44483687679
2005,3345,73583.6483707228
2005,3346,63863.82710058904
2005,3351,45657.91488033641
2005,3352,42805.02394623744
2005,3353,50303.72141120829
2005,3359,47890.67320545924
2005,3361,72028.23295256068
2005,3362,38768.18873678942
2005,3363,50926.328322606576
2005,3364,72713.64984463826
2005,3365,47825.27827107948
2005,3366,42970.13948007663
2005,3369,52255.64780351943
2005,3371,31067.247981238947
2005,3372,38656.93604200092
2005,3379,34621.59548644399
2005,3391,51441.72462145605
2005,3399,38898.89714560653
2005,4231,42772.79655994481
2005,4232,47482.37597044159
2005,4233,47853.290607412775
2005,4234,74335.7336518345
2005,4235,57787.2260432704
2005,4236,65907.59761974815
2005,4237,50280.54227278684
2005,4238,51254.48550412913
2005,4239,44506.20538224423
2005,4241,49613.88440115097
2005,4242,79679.27546188624
2005,4243,56154.766606329875
2005,4244,43510.26221879097
2005,4245,34194.82990872281
2005,4246,62917.13123630071
2005,4247,52813.40970404069
2005,4248,51491.74132237672
2005,4249,39267.626119010005
2005,4251,66790.7670003568
2005,4411,44731.66971581949
2005,4412,35702.68127418554
2005,4413,28103.102100512762
2005,4421,31268.3932533607
2005,4422,27166.592067620757
2005,4431,36216.15076358625
2005,4441,29983.790283065526
2005,4442,25093.037556779076
2005,4451,20057.987501793712
2005,4452,22250.366060971122
2005,4453,21374.422416247507
2005,4461,30042.791955476852
2005,4471,17207.800069387424
2005,4481,17428.19842680493
2005,4482,18761.529058274245
2005,4483,28320.669144164214
2005,4511,17948.221492223736
2005,4512,17111.199004432456
2005,4521,18982.97982807074
2005,4529,19609.207061227346
2005,4531,15538.56093319236
2005,4532,21822.17279948169
2005,4533,17581.675324904805
2005,4539,24357.523109293285
2005,4541,39832.56960797417
2005,4542,27064.98801039493
2005,4543,37464.63417014661
2005,4811,52349.036750062645
2005,4812,53781.51355783704
2005,4821,35749.2364990689
2005,4831,63042.493886474665
2005,4832,51693.658966453455
2005,4841,40239.21523886226
2005,4842,35718.89652793245
2005,4851,35269.51414393451
2005,4852,28957.58598219171
2005,4853,23185.955225660287
2005,4854,18602.664083007425
2005,4855,23498.9781275424
2005,4859,22974.662386470405
2005,4861,84758.01756659467
2005,4862,85534.65800257582
2005,4869,74574.10688880569
2005,4871,24081.471061792865
2005,4872,23198.731630400503
2005,4879,33894.154631083205
2005,4881,37264.57892321914
2005,4882,38556.256776100105
2005,4883,54700.5522829852
2005,4884,28347.995482520146
2005,4885,48498.80752686958
2005,4889,30846.177652706505
2005,4911,30835.05041273585
2005,4921,38652.98096691777
2005,4922,26326.476720603147
2005,4931,36153.80992982372
2005,5111,48923.73286902224
2005,5112,100453.53368282429
2005,5121,51403.31039621244
2005,5122,69820.93096470588
2005,5151,57793.85213186186
2005,5152,65164.182777847745
2005,5161,74104.14085042966
2005,5171,69451.2541324149
2005,5172,64208.471407793404
2005,5173,63519.164317652714
2005,5174,74878.88458009664
2005,5175,48169.963222804814
2005,5179,76753.25084002921
2005,5181,94170.90655384908
2005,5182,64213.454823410546
2005,5191,41358.02931407075
2005,5211,63093.32934448289
2005,5221,49025.49644339667
2005,5222,70511.68542955675
2005,5223,58567.001179202496
2005,5231,175587.56129434737
2005,5232,119776.5677071884
2005,5239,153769.48887361458
2005,5241,65882.30622761363
2005,5242,55655.13408646028
2005,5251,68856.54431078013
2005,5259,106370.1100153935
2005,5311,34600.53238121128
2005,5312,52953.670145339915
2005,5313,41767.0347008755
2005,5321,35047.477144472374
2005,5322,22221.03276356394
2005,5323,38136.550063391696
2005,5324,52814.001158066945
2005,5331,77506.53949027549
2005,5411,69433.42434166321
2005,5412,50184.75367930935
2005,5413,64086.82122485968
2005,5414,49313.382624195925
2005,5415,80273.70408828257
2005,5416,70040.78889479658
2005,5417,82410.63226088401
2005,5418,58806.196178962826
2005,5419,32272.758068691004
2005,5511,85280.04859300121
2005,5611,64355.977404836456
2005,5612,41027.42937965004
2005,5613,24348.842150822675
2005,5614,31471.69469449769
2005,5615,38990.02413022322
2005,5616,25005.602959091793
2005,5617,21442.21850570966
2005,5619,35201.703067593895
2005,5621,40769.56440607836
2005,5622,54536.53323125508
2005,5629,43952.043911362256
2005,6111,29752.10637190937
2005,6112,35448.12902315689
2005,6113,44475.98608712119
2005,6114,48113.71536229651
2005,6115,34693.502615362224
2005,6116,18002.38405972852
2005,6117,33617.58910839343
2005,6211,66375.87797841906
2005,6212,40618.40492647316
2005,6213,32632.60124835826
2005,6214,42368.75773774352
2005,6215,49040.019022072345
2005,6216,23148.263113545912
2005,6219,33382.885717731624
2005,6221,44080.090382504764
2005,6222,34726.99127666071
2005,6223,44756.630163752
2005,6231,25065.59845286267
2005,6232,22852.6044437525
2005,6233,20910.560165436465
2005,6239,24989.863945124795
2005,6241,21926.086237940013
2005,6242,26453.318534609378
2005,6243,21680.88341660255
2005,6244,16585.252681464328
2005,7111,35507.75307253736
2005,7112,89635.47910023405
2005,7113,31545.637365832692
2005,7114,98308.47259709814
2005,7115,106681.26644744354
2005,7121,26882.512237305007
2005,7131,21665.710079827346
2005,7132,26714.54198842385
2005,7139,16878.502959988764
2005,7211,23815.807564569106
2005,7212,18320.858506029737
2005,7213,16833.14044056139
2005,7221,14623.288338773142
2005,7222,11706.4967258925
2005,7223,18030.8830636098
2005,7224,11993.389982209901
2005,8111,28614.919043783837
2005,8112,46138.03382192495
2005,8113,41357.39087793997
2005,8114,28976.91235702667
2005,8121,17952.471136693053
2005,8122,29965.84127560818
2005,8123,21352.700107030647
2005,8129,21779.23790863534
2005,8131,22094.864242444753
2005,8132,42182.58976954483
2005,8133,31363.895948022408
2005,8134,15216.123184398688
2005,8139,41570.95355139388
2005,8141,15715.248711946504
2005,9999,38066.23990361851
2006,1111,27095.720730611836
2006,1112,22389.479639237135
2006,1113,19521.254218861657
2006,1114,25136.51835808103
2006,1119,23325.367527797614
2006,1121,25673.68143851883
2006,1122,28323.04620139269
2006,1123,29857.874608072463
2006,1124,20907.790916209866
2006,1125,28252.695850202428
2006,1129,28959.62829226848
2006,1131,51456.0643959553
