year,sic,wage
1990,3823,32179.157125215348
1990,3824,29841.871905992168
1990,3825,36554.148915036676
1990,3826,34068.9029318542
1990,3827,33720.49156906301
1990,3829,31584.096826670233
1990,3841,31109.258853622145
1990,3842,28761.037086391625
1990,3843,27771.494086021507
1990,3844,37619.68700639338
1990,3845,33831.96244274809
1990,3851,23447.197322106425
1990,3861,42381.67815794965
1990,3873,23393.601258581235
1990,3911,23866.975205118943
1990,3914,22092.695268412677
1990,3915,21953.33631910427
1990,3931,21501.345337467206
1990,3942,16954.177028451002
1990,3944,24516.826381294588
1990,3949,20832.47079225995
1990,3951,26013.28016085791
1990,3952,22487.19401767505
1990,3953,23199.64055666004
1990,3955,20758.14980360287
1990,3961,17896.181247692875
1990,3965,25580.657062659953
1990,3991,21691.697501638868
1990,3993,24391.381838339745
1990,3995,23915.196522714527
1990,3996,36348.65204120565
1990,3999,20305.70712396105
1990,4011,21700.566502463054
1990,4013,22477.539253539253
1990,4111,21626.15293858805
1990,4119,14781.511867018282
1990,4121,12318.371664122138
1990,4131,23270.989580377052
1990,4141,13527.812995594713
1990,4142,15393.841900777048
1990,4151,11195.580257741807
1990,4173,14087.017355982274
1990,4212,23111.1957260128
1990,4213,25633.05006684879
1990,4214,21135.208261822405
1990,4215,22876.609114662697
1990,4221,18373.39887130908
1990,4222,23312.85607600081
1990,4225,20585.446235001753
1990,4226,24603.228536596802
1990,4231,26754.69533782099
1990,4412,47281.784290557895
1990,4424,48242.779304841286
1990,4432,45248.871007880545
1990,4449,33231.1709461612
1990,4481,28078.31455879843
1990,4482,21312.32939787485
1990,4489,16823.8237834725
1990,4491,31642.552585769205
1990,4492,29686.801102016798
1990,4493,18121.52865989596
1990,4499,25190.157556440903
1990,4512,36134.9349642809
1990,4513,28057.948151212928
1990,4522,27335.124214596424
1990,4581,20904.94110150483
1990,4612,46137.2039529016
1990,4613,42386.14144074361
1990,4619,37793.52100840336
1990,4724,19397.72248562024
1990,4725,22319.115556116438
1990,4729,20778.15268411114
1990,4731,28879.230555872182
1990,4741,37700.269362577106
1990,4783,17055.62853127196
1990,4785,24972.44374769458
1990,4789,22873.570689806293
1990,4812,32121.16153177134
1990,4813,37493.3717962799
1990,4822,39947.907951527224
1990,4832,21733.817577138125
1990,4833,40977.76801965703
1990,4841,25601.2570012605
1990,4899,38355.81571783643
1990,4911,39906.35225416145
1990,4922,41572.701327205126
1990,4923,37198.04280041797
1990,4924,34887.580418003876
1990,4925,38024.89638205499
1990,4931,42851.83868167825
1990,4932,47447.89459056399
1990,4939,44834.04420794106
1990,4941,25102.86887427587
1990,4952,24468.437627217216
1990,4953,30208.55983964868
1990,4959,24618.818305138844
1990,4961,35104.80152671756
1990,4971,18463.20276497696
1990,5012,28519.535973331993
1990,5013,25279.332351087884
1990,5014,26785.053619821912
1990,5015,18288.651257630638
1990,5021,29315.096260575538
1990,5023,28248.34618081612
1990,5031,28284.457728738413
1990,5032,28959.047882924864
1990,5033,29690.57618996912
1990,5039,28340.140860829404
1990,5043,37542.09439042159
1990,5044,30844.400665994253
1990,5045,46088.63634961935
1990,5046,28799.101268494887
1990,5047,36260.9847210976
1990,5048,28083.954072620218
1990,5049,33263.2825674242
1990,5051,33929.83881600779
1990,5052,47937.80022321428
1990,5063,32497.794612711878
1990,5064,33381.82722940123
1990,5065,37375.36471490378
1990,5072,27841.35376168879
1990,5074,28484.18560836888
1990,5075,32274.507246649602
1990,5078,30454.442036363638
1990,5082,32122.47680556714
1990,5083,23179.953745412433
1990,5084,33877.41236683382
1990,5085,30481.673038188022
1990,5087,23549.4450618477
1990,5088,36797.801852791876
1990,5091,26913.700294310005
1990,5092,27465.383762517882
1990,5093,23584.03220494053
1990,5094,28175.656278439543
1990,5099,29128.086453254185
1990,5111,39037.65160611258
1990,5112,23446.18936103489
1990,5113,33060.02004127494
1990,5122,34997.399434543935
1990,5131,37114.09819747108
1990,5136,29617.349477833406
1990,5137,31978.084162248393
1990,5139,40365.825950824204
1990,5141,27345.99755564417
1990,5142,27405.875939524838
1990,5143,26396.42003413782
1990,5144,21193.597665217603
1990,5145,25240.853058646127
1990,5146,22899.711620879967
1990,5147,25143.42729144363
1990,5148,22866.81827915028
1990,5149,27259.424701343898
1990,5153,24049.817496742864
1990,5154,8163.497619919443
1990,5159,24208.46004830173
1990,5162,35631.356492706385
1990,5169,38396.8283164329
1990,5171,27612.367388107767
1990,5172,27008.79955585511
1990,5181,29121.158425140347
1990,5182,34123.98730671167
1990,5191,21694.059895502276
1990,5192,23710.921915322007
1990,5193,18662.32904222451
1990,5194,25345.59839720804
1990,5198,28752.71810441555
1990,5199,25390.835276945767
1990,5211,19182.872061556744
1990,5231,19643.74524223257
1990,5251,14150.537458833862
1990,5261,14115.530860509303
1990,5271,19778.94365334558
1990,5311,12805.960576881864
1990,5331,11320.87999545392
1990,5399,11513.13068112724
1990,5411,13326.777104304692
1990,5421,13367.536290954695
1990,5431,12615.477741988767
1990,5441,8481.420273420274
1990,5451,8592.836190861302
1990,5461,9735.834792499232
1990,5499,11959.020377461708
1990,5511,27194.649562951756
1990,5521,18618.037847284024
1990,5531,18208.354349777102
1990,5541,12103.62983319496
1990,5551,19254.43633349377
1990,5561,21298.28487684962
1990,5571,17959.090528733745
1990,5599,25227.526784744106
1990,5611,15575.220389730532
1990,5621,10363.019061097177
1990,5632,12180.729383249067
1990,5641,9706.231384470088
1990,5651,12325.376735165803
1990,5661,11881.623989818077
1990,5699,12085.159019433917
1990,5712,18836.636963577093
1990,5713,21420.06939445602
1990,5714,14773.014082027812
1990,5719,13614.661202831583
1990,5722,19135.071624266144
1990,5731,18221.92976098024
1990,5734,29124.179364335898
1990,5735,10321.811988385383
1990,5736,17422.710645802843
1990,5810,8337.618420193592
1990,5912,14854.921498035079
1990,5921,10749.349837921363
1990,5932,12822.582491582492
1990,5941,12914.653724172284
1990,5942,10747.480097731981
1990,5943,18452.912318204373
1990,5944,17768.47739941078
1990,5945,10407.831291879114
1990,5946,16729.156221198158
1990,5947,9278.166154316572
1990,5948,13408.01572705942
1990,5949,8635.323870871096
1990,5961,18398.32475468082
1990,5962,16586.69476006211
1990,5963,15381.946889112827
1990,5983,25188.77425327282
1990,5984,21728.164160846936
1990,5989,18311.849921011057
1990,5992,10114.102644123343
1990,5993,11718.963427561837
1990,5994,11232.905497902406
1990,5995,18301.526602443533
1990,5999,16314.029102589531
1990,6011,29339.920455466407
1990,6019,33087.351265822785
1990,6021,25399.667948476617
1990,6022,24909.207417156314
1990,6029,43422.47933284989
1990,6035,22752.299386010607
1990,6036,23752.041825623528
1990,6061,18349.95146004591
1990,6062,18080.260398505605
1990,6081,58187.56261479379
1990,6082,42162.70391807658
1990,6091,35959.87672139831
1990,6099,31902.665230949133
1990,6111,37762.64574628856
1990,6141,26929.65708658659
1990,6153,32240.111618331543
1990,6159,39267.40676607802
1990,6162,31663.80885121004
1990,6163,35475.78425026969
1990,6211,64599.798344459115
1990,6221,56959.780877686644
1990,6231,47584.94154877141
1990,6282,82022.22692577382
1990,6289,40193.45483712679
1990,6311,31091.233138907697
1990,6321,28189.958867958867
1990,6324,27090.20712756294
1990,6331,32427.132244771517
1990,6351,38613.51626898048
1990,6361,27628.26309573883
1990,6371,31392.696380821264
1990,6399,29471.5061452514
1990,6411,29792.295674523873
1990,6510,17805.646406322878
1990,6531,24221.132868682078
1990,6541,23542.079161778125
1990,6552,33528.86195027593
1990,6553,16817.096604245995
1990,6712,38566.12934496607
1990,6719,62180.759343383426
1990,6722,43938.7898989899
1990,6726,43600.35679287305
1990,6732,22545.63259733534
1990,6733,33417.23251762754
1990,6792,31659.898686679175
1990,6794,35803.88726554788
1990,6798,38494.222030981065
1990,6799,46446.57970102282
1990,7011,13089.281744553591
1990,7021,10000.968927461696
1990,7032,11242.236081399813
1990,7033,11971.76336296784
1990,7041,11154.503666585188
1990,7210,12901.038014464199
1990,7221,12913.610704413597
1990,7231,11075.459761427668
1990,7241,12496.54623631256
1990,7251,12148.570671631103
1990,7261,20190.17366527419
1990,7291,10285.05714566494
1990,7299,10631.014497835844
1990,7311,39104.48467903472
1990,7312,29214.74873571181
1990,7313,37338.46572074335
1990,7319,24217.61469207595
1990,7322,21296.905055900985
1990,7323,23855.461571653384
1990,7331,20454.31351700771
1990,7334,18520.731855487607
1990,7335,26782.722703829695
1990,7336,31167.04612975668
1990,7338,19355.356619940252
1990,7342,19807.95506857062
1990,7349,10059.414495434456
1990,7352,23411.12325799992
1990,7353,28594.538854912436
1990,7359,22884.80660158066
1990,7361,17488.212457131634
1990,7363,12390.586773692363
1990,7371,41413.70419966277
1990,7372,46114.161662713814
1990,7373,42313.73899040748
1990,7374,29910.630412095732
1990,7375,32549.083328117504
1990,7376,35387.57400468384
1990,7377,49319.72072853426
1990,7378,34801.362788088925
1990,7379,41429.29573989563
1990,7381,11453.7772447687
1990,7382,20866.747420692314
1990,7383,39849.688188976375
1990,7384,17274.967632825763
1990,7389,19096.0451193738
1990,7513,24735.347025749383
1990,7514,18367.374134134134
1990,7515,29415.06264563542
1990,7519,20200.644192422733
1990,7521,13941.165449457374
1990,7532,20746.685130623835
1990,7533,20524.53165953316
1990,7534,20260.260875287924
1990,7536,22639.198822663722
1990,7537,19827.109238318753
1990,7538,19035.42274155891
1990,7539,19004.629286090287
1990,7542,9702.740671943144
1990,7549,15632.296919716187
1990,7622,20839.844478459134
1990,7623,24895.28910793088
1990,7629,23901.91713385936
1990,7631,16846.443648763852
1990,7641,15349.000574901445
1990,7692,20922.276806246322
1990,7694,24866.968599862732
1990,7699,23125.942440388753
1990,7812,50171.92714979433
1990,7819,37543.15156120147
1990,7822,36011.13645900581
1990,7829,35444.722543352604
1990,7832,7982.208514480948
1990,7833,8716.418155197658
1990,7841,8301.770007470965
1990,7911,8011.973239976981
1990,7922,26518.875558564658
1990,7929,32052.536131215493
1990,7933,9037.302319268605
1990,7941,52878.82701192414
1990,7948,15020.918455159013
1990,7991,9039.258756528903
1990,7992,11652.770903994962
1990,7993,14791.002912726095
1990,7996,13726.324344997192
1990,7997,12640.420513472754
1990,7999,10794.212696321392
1990,8011,46833.304334620654
1990,8021,22315.01077332445
1990,8031,32787.168543102
1990,8041,19261.646772501572
1990,8042,17791.884445661766
1990,8043,23449.787479907904
1990,8049,23122.95297374439
1990,8051,13358.810977568597
1990,8052,11770.271122118002
1990,8059,11692.154995510571
1990,8062,23637.71463341585
1990,8063,21761.683515684133
1990,8069,25667.753514489006
1990,8071,27820.898759775653
1990,8072,20198.920598755452
1990,8082,13621.815554909483
1990,8092,22623.50483910587
1990,8093,21036.77663793427
1990,8099,20570.897447839045
1990,8111,39997.44326156729
1990,8211,16408.74845654034
1990,8221,24086.017087881854
1990,8222,18473.978453928878
1990,8231,14973.036089698668
1990,8243,23338.23905529954
1990,8244,16195.533065019776
1990,8249,20476.98558905693
1990,8299,16974.630980085363
1990,8322,14430.916073156757
1990,8331,13458.198058821614
1990,8351,9136.472189049797
1990,8361,13745.764128664583
1990,8399,16267.690995721949
1990,8412,16408.803983746013
1990,8422,16053.200123617884
1990,8611,27790.766192257797
1990,8621,31433.230462427746
1990,8631,17276.625983738424
1990,8641,10561.447278493317
1990,8651,17677.567731011128
1990,8661,12999.099094509882
1990,8699,18262.74482303803
1990,8711,38660.75137952476
1990,8712,36078.63858714751
1990,8713,24483.03996834191
1990,8721,29252.119968811236
1990,8731,42422.51205813057
1990,8732,24615.70291640178
1990,8733,30600.8495793795
1990,8734,27216.995702811244
1990,8741,37012.71036508047
1990,8742,41037.50144343238
1990,8743,39430.81624688541
1990,8744,26091.863710835234
1990,8748,35108.465653819636
1990,8811,9284.084366364434
1990,8999,44614.15766419765
1990,9999,22714.45746447218
1991,111,12671.125151295086
1991,112,15649.791913946587
1991,115,15249.691875092496
1991,116,14460.229783827062
1991,119,15187.606187876243
1991,131,13522.872233799742
1991,132,10230.267156862745
1991,133,20564.364400231796
1991,134,14346.748105515588
1991,139,13504.35996201555
1991,161,12456.384134655445
1991,171,10956.906921410562
1991,172,11418.22637292465
1991,173,13771.921692080668
1991,174,15589.888366699219
1991,175,9346.358098091783
1991,179,13057.696545926945
1991,181,15443.81692678003
1991,182,17072.83808028706
1991,191,13407.179692849457
1991,211,20753.642662543258
1991,212,15874.961486657126
1991,213,18496.0281520693
1991,214,12732.262365591398
1991,219,16364.831516352824
1991,241,16311.68900678786
1991,251,17193.20430871212
1991,252,16177.751041607215
1991,253,18314.177033492822
1991,254,17975.713967575273
1991,259,14792.193645990923
1991,271,12467.97271648873
1991,272,15443.373864860705
1991,273,16828.02063628547
1991,279,18621.40254237288
1991,291,14606.509518092951
1991,711,20058.715677034244
1991,721,14275.21278082339
1991,722,13014.464888449824
1991,723,14636.981310921183
1991,724,16464.381660899653
1991,740,15981.787820127718
1991,751,16982.170245049692
1991,752,13005.975441729923
1991,761,7383.817698271533
1991,762,16931.652919121585
1991,780,16159.456243341447
1991,811,18744.38851313893
1991,831,13046.811283075387
1991,851,18433.18543417367
1991,912,39894.15324850805
1991,913,27873.82793751415
1991,919,14420.036511156186
1991,921,20234.165975103733
1991,971,15448.500970873787
1991,1011,39842.53108605871
1991,1021,37998.07951598963
1991,1031,38702.402298850575
1991,1041,40120.17235718976
1991,1044,37253.36605890603
1991,1061,38707.88772542176
1991,1081,38103.81345002303
1991,1094,40353.8331202046
1991,1099,35585.1397941681
1991,1221,40533.11079385355
1991,1222,41556.890956497875
1991,1231,25941.183029453015
1991,1241,34275.49737118822
1991,1311,50562.967864388345
1991,1321,47430.655898290956
1991,1381,30209.569646126987
1991,1382,40580.04565668544
1991,1389,28799.53125688391
1991,1411,24448.155527318933
1991,1422,29396.068366539595
1991,1423,28368.548490846115
1991,1429,30093.456162053502
1991,1442,28752.6542173588
1991,1446,31618.541834968262
1991,1455,36789.485929160604
1991,1459,26713.428793049952
1991,1474,41652.851145649736
1991,1475,34645.04380053908
1991,1479,35587.01172447484
1991,1481,29955.332723948814
1991,1499,26617.47751249306
1991,1520,23146.148971278933
1991,1531,32178.896587184267
1991,1540,30823.443688157466
1991,1611,30465.643437950854
1991,1622,33955.53774277082
1991,1623,29671.819068414818
1991,1629,31658.440226936087
1991,1711,27712.78050295041
1991,1721,20786.252495227196
1991,1731,29114.87006674533
1991,1741,21229.625100410405
1991,1742,23967.6932524557
1991,1743,24423.753248290763
1991,1751,21541.157400514872
1991,1752,23356.4114750634
1991,1761,20870.20481832502
1991,1771,22757.798998086233
1991,1781,23567.471056476395
1991,1791,29677.919595647676
1991,1793,25984.290985313306
1991,1794,25062.617454466414
1991,1795,27473.7032773781
1991,1796,35318.44705824414
1991,1799,23831.091554174323
1991,2011,20627.434521051717
1991,2013,23813.223013997034
1991,2015,16234.752541817803
1991,2021,26650.618118118116
1991,2022,26887.740205538936
1991,2023,32322.480081716036
1991,2024,26346.424669227486
1991,2026,29047.84510288523
1991,2032,31072.099701335206
1991,2033,24522.004897319915
1991,2034,25745.238473347097
1991,2035,26203.590490937244
1991,2037,20088.542855410975
1991,2038,21392.92693845619
1991,2041,39664.3578118246
1991,2043,45173.064692005246
1991,2044,26298.833491551166
1991,2045,28135.55244876693
1991,2046,39331.61442709927
1991,2047,37375.22382759887
1991,2048,25518.141868960894
1991,2051,25383.35453118493
1991,2052,28220.62300176718
1991,2053,25161.226846424386
1991,2061,28261.73407917384
1991,2062,40070.270723436326
1991,2063,26618.716701461377
1991,2064,24288.07339506815
1991,2066,33010.0501123732
1991,2067,34281.372824631864
1991,2068,24817.912042280106
1991,2074,21274.679320987656
1991,2075,32080.027546093064
1991,2076,34371.890825688075
1991,2077,27891.242686339352
1991,2079,32284.200635993242
1991,2082,45781.519402613565
1991,2083,36296.941055517476
1991,2084,25589.541598312633
1991,2085,41312.559597271844
1991,2086,29225.010681123946
1991,2087,45737.97533924035
1991,2091,21881.368988072336
1991,2092,18130.153945149552
1991,2095,35642.30370370371
1991,2096,25268.463136951475
1991,2097,17767.35296735905
1991,2098,24551.46403133903
1991,2099,24747.004263584255
1991,2111,48121.944803469014
1991,2121,20181.627333831217
1991,2131,34839.78351145038
1991,2141,17806.494226028284
1991,2211,20389.60025324756
1991,2221,22426.166290559955
1991,2231,21493.050424597364
1991,2241,20343.112094646352
1991,2251,18029.37932848522
1991,2252,15462.733998825603
1991,2253,17360.968208881848
1991,2254,17492.149806724527
1991,2257,21526.14669201521
1991,2258,24411.53177611774
1991,2259,20504.11526300661
1991,2261,21012.17806479701
1991,2262,24902.365339578453
1991,2269,22917.082135523615
1991,2273,21884.771160264147
1991,2281,18975.163240020134
1991,2282,21005.752781211373
1991,2284,21336.816015114084
1991,2295,28964.08987018751
1991,2296,21521.03895891308
1991,2297,32211.89501874665
1991,2298,19979.937703583062
1991,2299,23598.522148768934
1991,2311,16718.905369597014
1991,2321,14510.214911051391
1991,2322,15151.388057871505
1991,2323,19132.594546267323
1991,2325,15657.904415627836
1991,2326,14351.779109994786
1991,2329,14673.520080321285
1991,2331,14011.17312849162
1991,2335,18602.22874178784
1991,2337,18341.88685669519
1991,2339,14477.871032439012
1991,2341,14655.470027895444
1991,2342,21149.137964774953
1991,2353,15271.450043766412
1991,2361,15541.582787516856
1991,2369,14378.652306975815
1991,2371,25253.371921182264
1991,2381,15742.073476112026
1991,2384,13921.544904137236
1991,2385,17586.037639405204
1991,2386,20086.115625
1991,2387,17314.44777737622
1991,2389,16318.185737976783
1991,2391,16096.79080684142
1991,2392,16582.884274554006
1991,2393,16091.902693035978
1991,2394,18204.001407129457
1991,2395,14652.820294345469
1991,2396,22028.556623509907
1991,2397,21252.85409678965
1991,2399,18204.742632681566
1991,2411,20228.54292387087
1991,2421,22861.18656433323
1991,2426,17752.165033284025
1991,2429,17906.38754947823
1991,2431,23091.508379150193
1991,2434,20034.439698299084
1991,2435,20387.99881554371
1991,2436,25702.638568978193
1991,2439,21018.278441807714
1991,2441,17845.437736742424
1991,2448,15512.178861284927
1991,2449,16897.94558880684
1991,2451,22599.951668335452
1991,2452,21880.01438250327
1991,2491,22684.24878173891
1991,2493,27482.94254176611
1991,2499,17467.45004229721
1991,2511,17316.84863756796
1991,2512,18511.564339819997
1991,2514,19755.55119835654
1991,2515,21308.56615707109
1991,2517,19717.41501603471
1991,2519,17002.42266244057
1991,2521,22683.288554558494
1991,2522,30857.17817196509
1991,2531,23937.109564574737
1991,2541,24780.71556561977
1991,2542,24286.803162965432
1991,2591,20673.046722907202
1991,2599,24951.647224631397
1991,2611,41895.59644512069
1991,2621,40617.146900630476
1991,2631,41608.82794251554
1991,2652,19985.469636120237
1991,2653,29754.767809850036
1991,2655,29610.883993482075
1991,2656,25315.71212121212
1991,2657,30227.077864947598
1991,2671,33322.59448573484
1991,2672,40882.826732452224
1991,2673,27300.001626882007
1991,2674,24484.46665957673
1991,2675,24027.042818264286
1991,2676,33776.51394152263
1991,2677,25843.799591644416
1991,2678,22768.3288032722
1991,2679,26267.370922646784
1991,2711,24391.483625039797
1991,2721,36451.79304722668
1991,2731,31087.01985144844
1991,2732,26856.892941374663
1991,2741,28145.415715366056
1991,2752,27287.151878448443
1991,2754,29784.991421702547
1991,2759,25813.381890820372
1991,2761,28909.268149786956
1991,2771,26479.954636254675
1991,2782,23704.45182975903
1991,2789,20298.354072482027
1991,2791,26175.987387134173
1991,2796,37644.81567710768
1991,2812,45473.91093700032
1991,2813,43961.23545454545
1991,2816,38844.523135493946
1991,2819,42501.71268707176
1991,2821,42401.7212324337
1991,2822,42502.26749266384
1991,2823,34143.937315198105
1991,2824,40877.40763049026
1991,2833,54818.10192717148
1991,2834,45299.57532539663
1991,2835,34955.489192594745
1991,2836,36385.44815119146
1991,2841,43814.0074371906
1991,2842,34232.62926013805
1991,2843,39649.08231197771
1991,2844,34950.21863663515
1991,2851,33710.24414629093
1991,2861,32935.196179659266
1991,2865,44347.08356796936
1991,2869,48283.24691135507
1991,2873,39122.60404404785
1991,2874,38650.047749363024
1991,2875,25900.17513666734
1991,2879,43005.43316286389
1991,2891,35494.30553558591
1991,2892,32045.234514528704
1991,2893,38808.11541839167
1991,2895,44629.709246575345
1991,2899,37683.82377960367
1991,2911,48359.045892992326
1991,2951,35308.33265917603
1991,2952,31900.68144194322
1991,2992,32861.36255672492
1991,2999,33763.26813541107
1991,3011,37910.313695355195
1991,3021,17409.294176983036
1991,3052,26463.39897924751
1991,3053,25553.150116325258
1991,3061,25347.00440421388
1991,3069,24637.920314841227
1991,3081,29778.613062341356
1991,3082,25676.85458074534
1991,3083,26953.577756644478
1991,3084,25055.618753772887
1991,3085,24267.858483900272
1991,3086,23426.086163368353
1991,3087,25145.50234142188
1991,3088,20199.565963502428
1991,3089,23513.40371356962
1991,3111,27102.97263948498
1991,3131,17402.854031677467
1991,3142,16888.05645582854
1991,3143,17950.673844936187
1991,3144,15342.09473944591
1991,3149,17242.660722100656
1991,3151,13453.256399669694
1991,3161,18854.13721590909
1991,3171,19797.17509402424
1991,3172,16582.472695652174
1991,3199,16654.35045197179
1991,3211,34103.924200745765
1991,3221,32988.672561926665
1991,3229,33296.56853077581
1991,3231,25782.96100942873
1991,3241,36175.484980193665
1991,3251,22735.98872965076
1991,3253,23700.29722281111
1991,3255,30197.01874015748
1991,3259,23902.924463519314
1991,3261,25837.963806055086
1991,3262,
1991,3263,
1991,3264,28396.039379934526
1991,3269,17075.943923773822
1991,3271,26294.67634269597
1991,3272,24781.299356008793
1991,3273,27255.81597494127
1991,3274,30447.24111776447
1991,3275,32242.568624118296
1991,3281,22866.26761469201
1991,3291,29728.096626757415
1991,3292,29666.952974017608
1991,3295,30717.327457980067
1991,3296,35345.75074223424
1991,3297,33258.91095625242
1991,3299,23173.214978075237
1991,3312,39121.86599432997
1991,3313,34728.32948761452
1991,3315,27227.364007333374
1991,3316,34001.55169319134
1991,3317,30942.098963166176
1991,3321,29950.995428860813
1991,3322,31998.455303933253
1991,3324,26433.928121852972
1991,3325,27523.36816751486
1991,3331,37166.749134282414
1991,3334,40175.65068250659
1991,3339,36078.29259652852
1991,3341,30550.559731099846
1991,3351,31589.38259109312
1991,3353,40294.49363173217
1991,3354,30844.54060580235
1991,3355,32335.17259727303
1991,3356,36486.59766300215
1991,3357,32131.025575301075
1991,3363,27659.468806964025
1991,3364,25458.600612155664
1991,3365,25368.902671182954
1991,3366,24915.277845652618
1991,3369,28135.42131147541
1991,3398,28490.46484582669
1991,3399,31651.452810815437
1991,3411,39911.109133186925
1991,3412,27254.309506107275
1991,3421,32681.803234042553
1991,3423,26727.815686051148
1991,3425,28540.06932920827
1991,3429,27513.607628056758
1991,3431,28207.59876494958
1991,3432,26501.512331074307
1991,3433,27176.945413314617
1991,3441,27145.366285918495
1991,3442,22488.48315025135
1991,3443,29759.11111006123
1991,3444,26631.209938155418
1991,3446,25131.616501231434
1991,3448,25406.97097047921
1991,3449,28143.86839722306
1991,3451,26255.204641447068
1991,3452,30126.37720702833
1991,3462,32037.93126371704
1991,3463,35085.16229635376
1991,3465,38381.367631469046
1991,3466,32455.18758930394
1991,3469,26906.779822176693
1991,3471,23552.416884717088
1991,3479,24473.48490600558
1991,3482,30448.49194139194
1991,3483,33970.09236403093
1991,3484,28305.98357602438
1991,3489,36967.684671092335
1991,3491,31599.032384580907
1991,3492,30280.906871976662
1991,3493,26578.223152270704
1991,3494,28400.8596046986
1991,3495,26898.09597753366
1991,3496,23917.31653194161
1991,3497,31602.070307960486
1991,3498,26516.661343431017
1991,3499,25353.128388333836
1991,3511,44294.2481273747
1991,3519,35973.086372867925
1991,3523,30422.60796045434
1991,3524,24251.19712044002
1991,3531,35012.233789305385
1991,3532,30791.952243890977
1991,3533,33467.705765407554
1991,3534,34137.21709620303
1991,3535,30698.456187065774
1991,3536,30922.966802168023
1991,3537,28144.45622868924
1991,3541,33388.46083513319
1991,3542,32234.201804949054
1991,3543,33784.00890379278
1991,3544,32919.17579321414
1991,3545,29249.84258643301
1991,3546,28775.091688408498
1991,3547,35186.4064697609
1991,3548,33303.2208026208
1991,3549,34381.19539911308
1991,3552,27606.994692457392
1991,3553,27587.49754901961
1991,3554,34268.95292841649
1991,3555,36314.693084001185
1991,3556,31820.415451635847
1991,3559,34612.1439869971
1991,3561,33166.070722697565
1991,3562,31633.768481920655
1991,3563,33764.78590498626
1991,3564,27818.545356302842
1991,3565,33939.51442146182
1991,3566,31219.797591629926
1991,3567,30994.945820068388
1991,3568,28974.200886342755
1991,3569,31405.95504500599
1991,3571,49048.20347086811
1991,3572,37414.811829994585
1991,3575,45292.16376832085
1991,3577,39886.20516339756
1991,3578,36635.11453463663
1991,3579,40224.975858985825
1991,3581,23511.970159515953
1991,3582,25851.66517697533
1991,3585,28382.021589051576
1991,3586,30218.159906526456
1991,3589,29149.06054402692
1991,3592,30631.114275463067
1991,3593,29123.259469380944
1991,3594,36244.41584158416
1991,3596,26889.8780370844
1991,3599,27065.743460963648
1991,3612,27654.100895834694
1991,3613,31855.81874109425
1991,3621,26855.02042321297
1991,3624,30896.658743804997
1991,3625,31866.14919015148
1991,3629,29027.526580616934
1991,3631,24088.863187260256
1991,3632,29271.31538065232
1991,3633,30102.054871274693
1991,3634,21942.739360988053
1991,3635,26160.284717119765
1991,3639,26736.416333938294
1991,3641,31165.88358874085
1991,3643,28263.23143272066
1991,3644,26334.83206655096
1991,3645,21167.39216271321
1991,3646,25095.74144070118
1991,3647,32588.213154758527
1991,3648,27223.043034649963
1991,3651,30573.24159738621
1991,3652,36432.57085246042
1991,3661,38964.32951594066
1991,3663,36569.2707562521
1991,3669,31199.699774266366
1991,3671,34239.57228228954
1991,3672,26596.043678874405
1991,3674,40557.871173276544
1991,3675,23618.047711154093
1991,3676,22432.578956754347
1991,3677,20124.92284339558
1991,3678,26664.743506703802
1991,3679,28449.46086261981
1991,3691,30327.950461583194
1991,3692,29476.166409020643
1991,3694,29341.593856871437
1991,3695,33989.005429493416
1991,3699,31944.346452249963
1991,3711,47478.060027054984
1991,3713,30601.289956529105
1991,3714,34385.44921013262
1991,3715,23171.93121446151
1991,3716,24100.333712552143
1991,3721,41929.22125984917
1991,3724,41384.038874013335
1991,3728,36207.58201641266
1991,3731,29274.17637393983
1991,3732,22724.519261832585
1991,3743,31061.070711620127
1991,3751,27952.82645849396
1991,3761,44777.62717378642
1991,3764,41126.6191126041
1991,3769,44679.965102481125
1991,3792,21872.643228995057
1991,3795,41080.453438343175
1991,3799,22647.577249962058
1991,3812,42572.89598861582
1991,3821,31567.888169110127
1991,3822,28986.516187920643
1991,3823,33433.766780706406
1991,3824,30608.157255001268
1991,3825,39083.49999413923
1991,3826,35502.69587247968
1991,3827,35340.39806976869
1991,3829,33143.49813512005
1991,3841,33131.88379618405
1991,3842,30332.535916694032
1991,3843,29566.846601347213
1991,3844,40466.81637478108
1991,3845,37068.50332573463
1991,3851,25202.42880656414
1991,3861,44554.49927310066
1991,3873,24024.44504707327
1991,3911,24408.995176372307
1991,3914,22788.980255164035
1991,3915,22911.13853455948
1991,3931,22392.12400648824
1991,3942,18113.672554347828
1991,3944,26162.957836726084
1991,3949,21679.165103954343
1991,3951,27161.73766504517
1991,3952,24386.673681370565
1991,3953,24497.965578811625
1991,3955,21690.254998551143
1991,3961,18974.75835088775
1991,3965,26745.29498377839
1991,3991,22224.832288868995
1991,3993,25052.554084726988
1991,3995,24962.94051918736
1991,3996,37148.16869788326
1991,3999,21108.496883830758
1991,4011,22363.104347826087
1991,4013,26958.299287410926
1991,4111,22475.744489907254
1991,4119,15745.353540206497
1991,4121,12640.312379263389
1991,4131,23607.090160183066
1991,4141,14531.700664705242
1991,4142,15973.70784019225
1991,4151,11768.664274107352
1991,4173,15374.875824175824
1991,4212,23797.27329886301
1991,4213,26340.079469967463
1991,4214,22441.224926775074
